dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,16.301703,4.520639,12.742499,3.789285,19.306640,1082.107380,0.038745
0.020000,16.379785,4.523597,12.820636,3.906856,5.878555,-671.404216,0.036996
0.020000,16.457932,4.526423,12.898834,3.909912,0.152835,-286.285986,0.035304
0.020000,16.536145,4.529121,12.977094,3.912970,0.152906,0.003533,0.033670
0.020000,16.614423,4.531695,13.055414,3.916030,0.152968,0.003080,0.032093
0.020000,16.692766,4.534151,13.133796,3.919090,0.153021,0.002662,0.030574
0.020000,16.771174,4.536491,13.212239,3.922152,0.153067,0.002277,0.029112
0.020000,16.849647,4.538720,13.290743,3.925214,0.153105,0.001924,0.027707
0.020000,16.928184,4.540844,13.369309,3.928276,0.153137,0.001602,0.026360
0.020000,17.006785,4.542865,13.447936,3.931340,0.153163,0.001309,0.025071
0.020000,17.085449,4.544789,13.526624,3.934403,0.153184,0.001045,0.023839
0.020000,17.164177,4.546619,13.605373,3.937467,0.153200,0.000808,0.022665
0.020000,17.242969,4.548361,13.684184,3.940532,0.153212,0.000597,0.021548
0.020000,17.321823,4.550018,13.763056,3.943596,0.153220,0.000411,0.020489
0.020000,17.400741,4.551596,13.841989,3.946661,0.153225,0.000248,0.019487
0.020000,17.479721,4.553097,13.920983,3.949725,0.153228,0.000108,0.018543
0.020000,17.558764,4.554528,14.000039,3.952790,0.153227,-0.000011,0.017657
0.020000,17.637869,4.555891,14.079156,3.955854,0.153225,-0.000110,0.016827
0.020000,17.717037,4.557193,14.158335,3.958919,0.153221,-0.000190,0.016056
0.020000,17.796267,4.558436,14.237574,3.961983,0.153216,-0.000253,0.015342
0.020000,17.875559,4.559626,14.316875,3.965047,0.153210,-0.000299,0.014686
0.020000,17.954913,4.560768,14.396238,3.968111,0.153204,-0.000330,0.014087
0.020000,18.034329,4.561865,14.475661,3.971175,0.153197,-0.000348,0.013546
0.020000,18.113806,4.562922,14.555146,3.974239,0.153190,-0.000353,0.013062
0.020000,18.186822,4.563782,14.628166,3.651029,-16.160474,-815.683201,0.008557
0.020000,18.258890,4.564125,14.700236,3.603464,-2.378290,689.109194,0.001110
0.020000,18.331819,4.563958,14.773164,3.646440,2.148837,226.356371,6.277656
0.020000,18.405605,4.563329,14.846954,3.689458,2.150905,0.103389,6.271825
0.020000,18.480248,4.562289,14.921603,3.732488,2.151471,0.028323,6.266801
0.020000,18.555745,4.560887,14.997114,3.775508,2.151018,-0.022650,6.262585
0.020000,18.632096,4.559178,15.073484,3.818508,2.149964,-0.052697,6.259177
0.020000,18.709301,4.557219,15.150713,3.861481,2.148669,-0.064774,6.256576
0.020000,18.787360,4.555065,15.228802,3.904429,2.147406,-0.063149,6.254781
0.020000,18.866274,4.552779,15.307749,3.947357,2.146396,-0.050498,6.253792
0.020000,18.946044,4.550421,15.387554,3.990273,2.145789,-0.030336,6.253610
0.020000,19.026673,4.548055,15.468218,4.033186,2.145664,-0.006278,6.254233
0.020000,19.108163,4.545748,15.549740,4.076107,2.146038,0.018705,6.255662
0.020000,19.190515,4.543568,15.632121,4.119044,2.146856,0.040922,6.257898
0.020000,19.273731,4.541584,15.715361,4.162004,2.148005,0.057461,6.260940
0.020000,19.357814,4.539870,15.799461,4.204990,2.149297,0.064589,6.264790
0.020000,19.442763,4.538500,15.884421,4.247999,2.150476,0.058940,6.269447
0.020000,19.528578,4.537550,15.970242,4.291024,2.151228,0.037616,6.274912
0.020000,19.615258,4.537099,16.056923,4.334047,2.151159,-0.003471,6.281186
