dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.022485,6.659317,3.711676,2.915204,1.162698,0.167802,5.721214
0.020000,8.072213,6.627995,3.770447,2.938525,1.166084,0.169267,5.720998
0.020000,8.122332,6.596415,3.829685,2.961915,1.169471,0.169358,5.720847
0.020000,8.172843,6.564578,3.889392,2.985374,1.172941,0.173536,5.720760
0.020000,8.223751,6.532488,3.949570,3.008903,1.176452,0.175507,5.720739
0.020000,8.275059,6.500147,4.010220,3.032503,1.179999,0.177381,5.720786
0.020000,8.326770,6.467557,4.071344,3.056175,1.183599,0.180006,5.720902
0.020000,8.378887,6.434723,4.132942,3.079920,1.187252,0.182646,5.721088
0.020000,8.431415,6.401646,4.195017,3.103739,1.190958,0.185300,5.721346
0.020000,8.484358,6.368330,4.257570,3.127633,1.194718,0.187967,5.721677
0.020000,8.537718,6.334778,4.320602,3.151604,1.198531,0.190647,5.722083
0.020000,8.591500,6.300994,4.384115,3.175652,1.202397,0.193338,5.722565
0.020000,8.645709,6.266982,4.448110,3.199778,1.206318,0.196042,5.723124
0.020000,8.700349,6.232745,4.512590,3.223985,1.210325,0.200315,5.723762
0.020000,8.755423,6.198287,4.577556,3.248273,1.214434,0.205464,5.724481
0.020000,8.810937,6.163613,4.643008,3.272642,1.218458,0.201196,5.725282
0.020000,8.866895,6.128727,4.708950,3.297096,1.222660,0.210090,5.726166
0.020000,8.923302,6.093634,4.775383,3.321636,1.227016,0.217844,5.727136
0.020000,8.980163,6.058338,4.842308,3.346259,1.231140,0.206181,5.728192
0.020000,9.037483,6.022845,4.909728,3.370975,1.235804,0.233205,5.729338
0.020000,9.095268,5.987159,4.977643,3.395775,1.239991,0.209362,5.730573
0.020000,9.153522,5.951286,5.046057,3.420669,1.244735,0.237202,5.731900
0.020000,9.212251,5.915232,5.114970,3.445655,1.249264,0.226447,5.733321
0.020000,9.271461,5.879002,5.184384,3.470732,1.253883,0.230910,5.734837
0.020000,9.331157,5.842603,5.254302,3.495907,1.258757,0.243716,5.736450
0.020000,9.391346,5.806041,5.324726,3.521180,1.263642,0.244265,5.738162
0.020000,9.452033,5.769322,5.395657,3.546549,1.268458,0.240805,5.739975
0.020000,9.513225,5.732454,5.467097,3.572019,1.273476,0.250869,5.741891
0.020000,9.574928,5.695443,5.539049,3.597590,1.278568,0.254636,5.743912
0.020000,9.637148,5.658297,5.611515,3.623265,1.283735,0.258331,5.746039
0.020000,9.699893,5.621023,5.684495,3.649044,1.288974,0.261947,5.748274
0.020000,9.763168,5.583630,5.757994,3.674930,1.294283,0.265478,5.750621
0.020000,9.826982,5.546125,5.832012,3.700923,1.299662,0.268917,5.753079
0.020000,9.891340,5.508518,5.906553,3.727026,1.305108,0.272324,5.755653
0.020000,9.956250,5.470817,5.981618,3.753244,1.310941,0.291634,5.758343
0.020000,10.021720,5.433031,6.057209,3.779570,1.316267,0.266287,5.761151
0.020000,10.087757,5.395170,6.133329,3.806008,1.321901,0.281722,5.764081
0.020000,10.154368,5.357244,6.209981,3.832568,1.328024,0.306141,5.767134
0.020000,10.221562,5.319264,6.287166,3.859239,1.333533,0.275440,5.770312
0.020000,10.289345,5.281239,6.364886,3.886031,1.339604,0.303565,5.773618
0.020000,10.357727,5.243181,6.443145,3.912940,1.345453,0.292436,5.777054
0.020000,10.426715,5.205102,6.521944,3.939973,1.351649,0.309830,5.780621
0.020000,10.496317,5.167013,6.601287,3.967121,1.357403,0.287660,5.784323
0.020000,10.566541,5.128926,6.681175,3.994398,1.363861,0.322916,5.788162
0.020000,10.637397,5.090855,6.761611,4.021795,1.369848,0.299349,5.792139
0.020000,10.708892,5.052813,6.842597,4.049314,1.375932,0.304204,5.796258
0.020000,10.781035,5.014812,6.924136,4.076957,1.382160,0.311412,5.800520
0.020000,10.853835,4.976868,7.006231,4.104725,1.388386,0.311312,5.804928
0.020000,10.927299,4.938996,7.088883,4.132617,1.394599,0.310639,5.809484
0.020000,11.001438,4.901209,7.172096,4.160632,1.400786,0.309361,5.814191
0.020000,11.076259,4.863524,7.255871,4.188771,1.406935,0.307444,5.819050
0.020000,11.151771,4.825958,7.340212,4.217032,1.413032,0.304854,5.824065
0.020000,11.227983,4.788526,7.425120,4.245413,1.419064,0.301556,5.829237
0.020000,11.304904,4.751247,7.510598,4.273913,1.425014,0.297516,5.834569
0.020000,11.382347,4.714229,7.596434,4.291792,0.893956,-26.552879,5.840049
0.020000,11.460125,4.677581,7.682414,4.298980,0.359380,-26.728827,5.845664
0.020000,11.538240,4.641314,7.768537,4.306170,0.359519,0.006943,5.851414
0.020000,11.616696,4.605443,7.854804,4.313359,0.359442,-0.003833,5.857298
0.020000,11.695494,4.569980,7.941215,4.320545,0.359291,-0.007541,5.863318
0.020000,11.774639,4.534940,8.027770,4.327727,0.359096,-0.009768,5.869473
0.020000,11.854131,4.500335,8.114468,4.334895,0.358409,-0.034344,5.875762
0.020000,11.933974,4.466180,8.201309,4.342046,0.357522,-0.044364,5.882186
0.020000,12.014167,4.432489,8.288292,4.349175,0.356469,-0.052623,5.888743
0.020000,12.094714,4.399276,8.375418,4.356281,0.355292,-0.058869,5.895434
0.020000,12.175614,4.366555,8.462685,4.363351,0.353524,-0.088369,5.902257
0.020000,12.256869,4.334340,8.550092,4.370384,0.351635,-0.094469,5.909213
0.020000,12.338478,4.302645,8.637640,4.377373,0.349468,-0.108331,5.916300
0.020000,12.420441,4.271486,8.725326,4.384312,0.346942,-0.126337,5.923518
0.020000,12.502758,4.240877,8.813150,4.391193,0.344054,-0.144404,5.930864
0.020000,12.585428,4.210832,8.901110,4.398011,0.340878,-0.158755,5.938339
0.020000,12.668449,4.181365,8.989205,4.404756,0.337269,-0.180476,5.945940
0.020000,12.751819,4.152493,9.077434,4.411423,0.333348,-0.196023,5.953666
0.020000,12.835537,4.124228,9.165794,4.418005,0.329088,-0.213035,5.961517
0.020000,12.919599,4.096586,9.254284,4.424493,0.324399,-0.234432,5.969488
0.020000,13.004001,4.069581,9.342901,4.430875,0.319083,-0.265812,5.977580
0.020000,13.088741,4.043228,9.431644,4.437150,0.313792,-0.264568,5.985790
0.020000,13.173814,4.017541,9.520510,4.443309,0.307907,-0.294240,5.994115
0.020000,13.259214,3.992533,9.609497,4.449338,0.301484,-0.321119,6.002554
0.020000,13.344938,3.968220,9.698602,4.455228,0.294510,-0.348740,6.011103
0.020000,13.430978,3.944615,9.787821,4.460981,0.287634,-0.343756,6.019760
0.020000,13.517329,3.921731,9.877153,4.466582,0.280060,-0.378744,6.028522
0.020000,13.603984,3.899583,9.966593,4.472023,0.272008,-0.402554,6.037387
0.020000,13.690934,3.878182,10.056139,4.477284,0.263063,-0.447254,6.046350
0.020000,13.778174,3.857543,10.145787,4.482378,0.254721,-0.417126,6.055409
0.020000,13.865693,3.837677,10.235532,4.487288,0.245476,-0.462222,6.064561
0.020000,13.953484,3.818597,10.325373,4.492004,0.235831,-0.482278,6.073801
0.020000,14.041536,3.800314,10.415303,4.496520,0.225795,-0.501797,6.083125
0.020000,14.129840,3.782840,10.505319,4.500815,0.214746,-0.552432,6.092530
0.020000,14.218385,3.766185,10.595417,4.504906,0.204545,-0.510052,6.102013
0.020000,14.307162,3.750360,10.685593,4.508776,0.193472,-0.553637,6.111567
0.020000,14.396157,3.735376,10.775841,4.512416,0.182043,-0.571473,6.121191
0.020000,14.485361,3.721240,10.866158,4.515823,0.170312,-0.586530,6.130878
0.020000,14.574760,3.707963,10.956537,4.518989,0.158305,-0.600378,6.140624
0.020000,14.664342,3.695552,11.046976,4.521910,0.146047,-0.612910,6.150426
0.020000,14.754096,3.684015,11.137467,4.524581,0.133566,-0.624023,6.160278
0.020000,14.844006,3.673360,11.228007,4.526999,0.120894,-0.633618,6.170175
0.020000,14.934061,3.663592,11.318590,4.529160,0.108062,-0.641601,6.180112
0.020000,15.024247,3.654717,11.409212,4.531062,0.095104,-0.647888,6.190086
0.020000,15.114550,3.646741,11.499866,4.532703,0.082056,-0.652397,6.200090
0.020000,15.204955,3.639668,11.590547,4.534082,0.068955,-0.655059,6.210120
0.020000,15.295449,3.633501,11.681251,4.535199,0.055839,-0.655810,6.220171
0.020000,15.386018,3.628243,11.771972,4.536054,0.042747,-0.654598,6.230238
0.020000,15.476646,3.623898,11.862705,4.536649,0.029719,-0.651380,6.240316
0.020000,15.567321,3.620467,11.953445,4.536984,0.016797,-0.646124,6.250401
0.020000,15.658027,3.617950,12.044186,4.537025,0.002029,-0.738388,6.260486
0.020000,15.748749,3.616348,12.134922,4.536838,-0.009374,-0.570160,6.270568
0.020000,15.839475,3.615660,12.225650,4.536408,-0.021496,-0.606075,6.280642
0.020000,15.930189,3.615886,12.316365,4.535725,-0.034143,-0.632359,0.007517
0.020000,16.020877,3.617023,12.407060,4.534741,-0.049190,-0.752337,0.017560
