dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,16.921727,14.398546,12.060497,0.654473,-0.997461,0.000000,0.008248
0.020000,16.934616,14.398653,12.073387,0.634524,-0.997461,-0.000000,0.008338
0.020000,16.947107,14.398758,12.085878,0.614575,-0.997461,-0.000000,0.008425
0.020000,16.959198,14.398860,12.097970,0.594625,-0.997461,0.000000,0.008508
0.020000,16.970891,14.398960,12.109663,0.574676,-0.997461,0.000000,0.008587
0.020000,16.982185,14.399058,12.120957,0.554727,-0.997461,0.000000,0.008663
0.020000,16.993079,14.399152,12.131852,0.534778,-0.997461,-0.000000,0.008735
0.020000,17.003575,14.399244,12.142348,0.514828,-0.997461,-0.000000,0.008804
0.020000,17.013672,14.399334,12.152445,0.494879,-0.997461,0.000000,0.008870
0.020000,17.023369,14.399420,12.162143,0.474930,-0.997461,-0.000000,0.008932
0.020000,17.032668,14.399503,12.171442,0.454981,-0.997461,0.000000,0.008991
0.020000,17.041568,14.399584,12.180342,0.435032,-0.997461,-0.000000,0.009048
0.020000,17.050069,14.399661,12.188843,0.415082,-0.997461,0.000000,0.009101
0.020000,17.058170,14.399735,12.196945,0.395133,-0.997461,-0.000000,0.009151
0.020000,17.065873,14.399805,12.204649,0.375184,-0.997461,-0.000000,0.009199
0.020000,17.073177,14.399873,12.211953,0.355235,-0.997461,0.000000,0.009243
0.020000,17.080082,14.399937,12.218858,0.335285,-0.997461,-0.000000,0.009285
0.020000,17.086588,14.399997,12.225364,0.315336,-0.997461,0.000000,0.009325
0.020000,17.092695,14.400054,12.231471,0.295387,-0.997461,0.000000,0.009361
0.020000,17.098403,14.400108,12.237180,0.275438,-0.997461,0.000000,0.009395
0.020000,17.103712,14.400158,12.242489,0.255489,-0.997461,-0.000000,0.009426
0.020000,17.108622,14.400204,12.247399,0.235539,-0.997461,0.000000,0.009455
0.020000,17.113133,14.400247,12.251910,0.215590,-0.997461,-0.000000,0.009482
