dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.791670,7.433428,4.560200,3.020000,1.000000,0.000000,5.720739
0.020000,8.842936,7.401114,4.620800,3.040000,1.000000,0.000000,5.720786
0.020000,8.894542,7.368590,4.681800,3.060000,1.000000,0.000000,5.720902
0.020000,8.946492,7.335861,4.743200,3.080000,1.000000,0.000000,5.721088
0.020000,8.998787,7.302930,4.805000,3.100000,1.000000,0.000000,5.721346
0.020000,9.051431,7.269802,4.867200,3.120000,1.000000,0.000000,5.721677
0.020000,9.104425,7.236480,4.929800,3.140000,1.000000,0.000000,5.722083
0.020000,9.157773,7.202969,4.992800,3.160000,1.000000,0.000000,5.722565
0.020000,9.211478,7.169274,5.056200,3.180000,1.000000,0.000000,5.723124
0.020000,9.265541,7.135398,5.120000,3.200000,1.000000,0.000000,5.723762
0.020000,9.319967,7.101346,5.184200,3.220000,1.000000,0.000000,5.724481
0.020000,9.374757,7.067124,5.248800,3.240000,1.000000,0.000000,5.725282
0.020000,9.429916,7.032736,5.313800,3.260000,1.000000,-0.000000,5.726166
0.020000,9.485446,6.998189,5.379200,3.280000,1.000000,0.000000,5.727136
0.020000,9.541351,6.963486,5.445000,3.300000,1.000000,0.000000,5.728192
0.020000,9.597635,6.928635,5.511200,3.320000,1.000000,0.000000,5.729338
0.020000,9.654300,6.893640,5.577800,3.340000,1.000000,0.000000,5.730573
0.020000,9.711350,6.858509,5.644800,3.360000,1.000000,0.000000,5.731900
0.020000,9.768790,6.823246,5.712200,3.380000,1.000000,0.000000,5.733321
0.020000,9.826623,6.787859,5.780000,3.400000,1.000000,0.000000,5.734837
0.020000,9.884852,6.752354,5.848200,3.420000,1.000000,0.000000,5.736450
0.020000,9.943482,6.716739,5.916800,3.440000,1.000000,0.000000,5.738162
0.020000,10.002517,6.681020,5.985800,3.460000,1.000000,0.000000,5.739975
0.020000,10.061961,6.645204,6.055200,3.480000,1.000000,0.000000,5.741891
0.020000,10.121819,6.609300,6.125000,3.500000,1.000000,0.000000,5.743912
0.020000,10.182094,6.573315,6.195200,3.520000,1.000000,0.000000,5.746039
0.020000,10.242792,6.537257,6.265800,3.540000,1.000000,0.000000,5.748274
0.020000,10.303916,6.501135,6.336800,3.560000,1.000000,0.000000,5.750621
0.020000,10.365472,6.464958,6.408200,3.580000,1.000000,0.000000,5.753079
0.020000,10.427464,6.428733,6.480000,3.600000,1.000000,0.000000,5.755653
0.020000,10.489897,6.392471,6.552200,3.620000,1.000000,0.000000,5.758343
0.020000,10.552776,6.356180,6.624800,3.640000,1.000000,0.000000,5.761151
0.020000,10.616106,6.319871,6.697800,3.660000,1.000000,0.000000,5.764081
0.020000,10.679892,6.283554,6.771200,3.680000,1.000000,0.000000,5.767134
0.020000,10.744139,6.247239,6.845000,3.700000,1.000000,0.000000,5.770312
0.020000,10.808852,6.210937,6.919200,3.720000,1.000000,0.000000,5.773618
0.020000,10.874036,6.174658,6.993800,3.740000,1.000000,0.000000,5.777054
0.020000,10.939698,6.138415,7.068800,3.760000,1.000000,-0.000000,5.780621
0.020000,11.005841,6.102218,7.144200,3.780000,1.000000,0.000000,5.784323
0.020000,11.072472,6.066081,7.220000,3.800000,1.000000,0.000000,5.788162
0.020000,11.139596,6.030015,7.296200,3.820000,1.000000,0.000000,5.792139
0.020000,11.207219,5.994032,7.372800,3.840000,1.000000,0.000000,5.796258
0.020000,11.275346,5.958148,7.449800,3.860000,1.000000,0.000000,5.800520
0.020000,11.343982,5.922374,7.527200,3.880000,1.000000,0.000000,5.804928
0.020000,11.413134,5.886724,7.605000,3.900000,1.000000,0.000000,5.809484
0.020000,11.482807,5.851214,7.683200,3.920000,1.000000,0.000000,5.814191
0.020000,11.553005,5.815857,7.761800,3.940000,1.000000,0.000000,5.819050
0.020000,11.623736,5.780669,7.840800,3.960000,1.000000,0.000000,5.824065
0.020000,11.695004,5.745666,7.920200,3.980000,1.000000,0.000000,5.829237
0.020000,11.766814,5.710863,8.000000,4.000000,1.000000,0.000000,5.834569
0.020000,11.838992,5.676362,8.080000,4.000000,0.000000,-50.000000,5.840049
0.020000,11.911361,5.642263,8.160000,4.000000,0.000000,0.000000,5.845664
0.020000,11.983922,5.608575,8.240000,4.000000,0.000000,0.000000,5.851414
0.020000,12.056678,5.575309,8.320000,4.000000,0.000000,0.000000,5.857298
0.020000,12.129630,5.542478,8.400000,4.000000,0.000000,0.000000,5.863318
0.020000,12.202781,5.510091,8.480000,4.000000,0.000000,0.000000,5.869473
0.020000,12.276132,5.478160,8.560000,4.000000,0.000000,0.000000,5.875762
0.020000,12.349685,5.446695,8.640000,4.000000,0.000000,0.000000,5.882186
0.020000,12.423440,5.415709,8.720000,4.000000,0.000000,0.000000,5.888743
0.020000,12.497399,5.385212,8.800000,4.000000,0.000000,0.000000,5.895434
0.020000,12.571562,5.355216,8.880000,4.000000,0.000000,0.000000,5.902257
0.020000,12.645930,5.325731,8.960000,4.000000,0.000000,0.000000,5.909213
0.020000,12.720503,5.296769,9.040000,4.000000,0.000000,0.000000,5.916300
0.020000,12.795282,5.268341,9.120000,4.000000,0.000000,0.000000,5.923518
0.020000,12.870265,5.240458,9.200000,4.000000,0.000000,0.000000,5.930864
0.020000,12.945454,5.213132,9.280000,4.000000,0.000000,0.000000,5.938339
0.020000,13.020846,5.186374,9.360000,4.000000,0.000000,0.000000,5.945940
0.020000,13.096440,5.160194,9.440000,4.000000,0.000000,0.000000,5.953666
0.020000,13.172237,5.134603,9.520000,4.000000,0.000000,0.000000,5.961517
0.020000,13.248233,5.109613,9.600000,4.000000,0.000000,0.000000,5.969488
0.020000,13.324428,5.085234,9.680000,4.000000,0.000000,0.000000,5.977580
0.020000,13.400819,5.061478,9.760000,4.000000,0.000000,0.000000,5.985790
0.020000,13.477404,5.038353,9.840000,4.000000,0.000000,0.000000,5.994115
0.020000,13.554179,5.015871,9.920000,4.000000,0.000000,0.000000,6.002554
0.020000,13.631143,4.994042,10.000000,4.000000,0.000000,0.000000,6.011103
0.020000,13.708292,4.972876,10.080000,4.000000,0.000000,0.000000,6.019760
0.020000,13.785623,4.952383,10.160000,4.000000,0.000000,0.000000,6.028522
0.020000,13.863131,4.932573,10.240000,4.000000,0.000000,0.000000,6.037387
0.020000,13.940812,4.913454,10.320000,4.000000,0.000000,0.000000,6.046350
0.020000,14.018663,4.895035,10.400000,4.000000,0.000000,0.000000,6.055409
0.020000,14.096678,4.877327,10.480000,4.000000,0.000000,0.000000,6.064561
0.020000,14.174853,4.860336,10.560000,4.000000,0.000000,0.000000,6.073801
0.020000,14.253182,4.844072,10.640000,4.000000,0.000000,0.000000,6.083125
0.020000,14.331660,4.828542,10.720000,4.000000,0.000000,0.000000,6.092530
0.020000,14.410281,4.813754,10.800000,4.000000,0.000000,0.000000,6.102013
0.020000,14.489039,4.799715,10.880000,4.000000,0.000000,0.000000,6.111567
